emp_id,Gender,AgeGroup,Age,MaritalStatus,Department,true_attrition,predicted_risk,n_cf_found,recourse_found,L1_cost,changed_feats
69,Male,Senior,36,Married,Research & Development,1,24.0,3,True,0.591,MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
89,Male,Senior,46,Single,Sales,1,68.5,3,True,0.9542,BusinessTravel;JobRole;StockOptionLevel;WorkLifeBalance
100,Male,Senior,37,Divorced,Human Resources,1,70.5,3,True,0.6753,EnvironmentSatisfaction;JobRole;MonthlyIncome;OverTime;StockOptionLevel;WorkLifeBalance
102,Female,Young,20,Single,Research & Development,1,57.5,3,True,0.7675,DistanceFromHome;EnvironmentSatisfaction;OverTime;StockOptionLevel
107,Male,Young,25,Single,Sales,1,71.0,3,True,0.8361,JobRole;OverTime;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
109,Female,Young,22,Single,Research & Development,0,54.0,3,True,0.5321,BusinessTravel;JobLevel;MonthlyIncome
111,Male,Young,34,Single,Research & Development,1,67.0,3,True,1.1078,MonthlyIncome;OverTime;RelationshipSatisfaction
124,Male,Young,31,Married,Sales,1,72.5,3,True,1.0458,JobRole;OverTime;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
127,Male,Young,19,Single,Sales,1,93.5,3,True,2.9972,DistanceFromHome;JobInvolvement;JobLevel;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
132,Female,Young,31,Married,Sales,1,30.5,3,True,0.7333,JobLevel;JobRole;JobSatisfaction;OverTime;RelationshipSatisfaction;StockOptionLevel
140,Female,Young,32,Single,Research & Development,1,73.5,3,True,0.618,EnvironmentSatisfaction;JobLevel;JobSatisfaction;MonthlyIncome;StockOptionLevel
149,Female,Young,19,Single,Research & Development,0,26.0,3,True,0.6742,BusinessTravel;DistanceFromHome;JobInvolvement;RelationshipSatisfaction
171,Female,Young,19,Single,Sales,1,80.0,3,True,0.5716,JobInvolvement;MonthlyIncome;StockOptionLevel
177,Male,Young,19,Single,Research & Development,1,82.0,3,True,2.4194,EnvironmentSatisfaction;JobInvolvement;JobLevel;JobRole;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
182,Female,Senior,41,Single,Sales,1,24.0,3,True,0.7824,EnvironmentSatisfaction;JobRole;MonthlyIncome;RelationshipSatisfaction;TrainingTimesLastYear
192,Male,Senior,35,Married,Research & Development,1,72.5,3,True,1.0452,DistanceFromHome;EnvironmentSatisfaction;OverTime;RelationshipSatisfaction;StockOptionLevel
204,Male,Senior,38,Married,Research & Development,1,68.0,3,True,0.7556,StockOptionLevel;TrainingTimesLastYear
205,Female,Young,29,Married,Sales,1,69.5,3,True,0.8038,DistanceFromHome;JobRole;OverTime
210,Male,Young,32,Married,Sales,1,68.5,3,True,0.7694,JobRole;StockOptionLevel
214,Female,Young,30,Single,Research & Development,1,25.0,3,True,0.5704,DistanceFromHome;JobRole;RelationshipSatisfaction;WorkLifeBalance
216,Female,Young,30,Single,Sales,1,77.0,3,True,0.9889,EnvironmentSatisfaction;StockOptionLevel;WorkLifeBalance
229,Male,Young,29,Single,Research & Development,1,42.5,3,True,0.3484,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;JobRole
234,Male,Young,33,Married,Research & Development,1,75.5,3,True,0.9269,MonthlyIncome;OverTime;RelationshipSatisfaction;WorkLifeBalance
236,Female,Young,33,Married,Research & Development,1,72.5,3,True,0.7528,JobLevel;JobRole;StockOptionLevel;WorkLifeBalance
239,Male,Young,32,Single,Research & Development,1,23.0,3,True,0.8794,DistanceFromHome;JobRole;JobSatisfaction;RelationshipSatisfaction;TrainingTimesLastYear
264,Male,Young,28,Single,Research & Development,1,82.0,3,True,0.9639,JobLevel;RelationshipSatisfaction;StockOptionLevel
271,Male,Senior,47,Married,Research & Development,1,65.5,3,True,1.0385,DistanceFromHome;EnvironmentSatisfaction;JobLevel;RelationshipSatisfaction
274,Male,Young,21,Single,Research & Development,0,22.5,3,True,0.6467,EnvironmentSatisfaction;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
286,Male,Senior,44,Divorced,Research & Development,1,68.5,3,True,1.074,EnvironmentSatisfaction;JobLevel;MonthlyIncome;OverTime;RelationshipSatisfaction
288,Male,Young,26,Divorced,Research & Development,1,70.0,3,True,0.3869,DistanceFromHome;JobInvolvement;MonthlyIncome;OverTime
292,Female,Young,31,Divorced,Sales,0,27.5,3,True,0.6427,DistanceFromHome;JobRole;RelationshipSatisfaction
293,Male,Young,26,Single,Sales,1,22.0,3,True,0.8699,BusinessTravel;EnvironmentSatisfaction;JobRole;MonthlyIncome;RelationshipSatisfaction
296,Male,Young,18,Single,Research & Development,1,87.0,3,True,2.2531,JobLevel;JobRole;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
301,Female,Young,18,Single,Sales,0,72.0,3,True,2.2929,DistanceFromHome;JobInvolvement;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear
310,Male,Young,31,Married,Human Resources,0,21.5,3,True,1.0968,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;OverTime
317,Male,Senior,52,Married,Research & Development,1,69.0,3,True,0.7061,JobRole;JobSatisfaction;MonthlyIncome;OverTime;StockOptionLevel
318,Female,Young,27,Single,Research & Development,0,37.5,3,True,0.6125,BusinessTravel;JobRole;TrainingTimesLastYear
323,Male,Young,28,Married,Research & Development,1,72.0,3,True,0.8292,JobRole;JobSatisfaction;OverTime;StockOptionLevel
327,Female,Senior,39,Married,Sales,1,68.0,3,True,0.7698,DistanceFromHome;JobRole;StockOptionLevel;WorkLifeBalance
336,Male,Young,29,Married,Research & Development,1,74.0,3,True,0.7222,JobInvolvement;OverTime;StockOptionLevel
347,Male,Senior,47,Single,Sales,0,20.5,3,True,0.8099,DistanceFromHome;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
357,Female,Young,21,Single,Sales,1,44.5,3,True,0.4111,EnvironmentSatisfaction;TrainingTimesLastYear;WorkLifeBalance
363,Female,Young,33,Single,Sales,1,82.5,3,True,1.3403,JobLevel;JobRole;OverTime;StockOptionLevel
366,Male,Senior,41,Single,Sales,1,67.0,3,True,0.4722,EnvironmentSatisfaction;JobRole;StockOptionLevel
368,Male,Senior,40,Married,Sales,1,68.0,3,True,1.0143,DistanceFromHome;JobRole;JobSatisfaction;OverTime;WorkLifeBalance
369,Male,Young,31,Single,Research & Development,0,31.5,3,True,0.6722,BusinessTravel;EnvironmentSatisfaction;TrainingTimesLastYear
370,Female,Young,21,Single,Sales,1,75.5,3,True,0.7969,JobSatisfaction;MonthlyIncome;StockOptionLevel
378,Male,Young,34,Single,Sales,1,78.0,3,True,0.8111,JobInvolvement;OverTime;StockOptionLevel
385,Male,Young,30,Single,Research & Development,1,81.0,3,True,0.5965,JobLevel;MonthlyIncome;OverTime;StockOptionLevel
401,Female,Senior,56,Married,Sales,0,21.5,3,True,0.675,DistanceFromHome;EnvironmentSatisfaction;StockOptionLevel
405,Male,Young,25,Married,Research & Development,1,62.0,3,True,0.9417,EnvironmentSatisfaction;JobLevel;OverTime
414,Female,Young,24,Single,Sales,1,72.5,3,True,0.8125,JobRole;OverTime;RelationshipSatisfaction;StockOptionLevel
415,Female,Young,34,Divorced,Sales,1,71.5,3,True,0.4474,DistanceFromHome;EnvironmentSatisfaction;MonthlyIncome
416,Male,Senior,38,Married,Research & Development,0,42.5,3,True,0.3514,JobRole;JobSatisfaction
421,Female,Young,29,Married,Research & Development,1,70.5,3,True,1.1475,DistanceFromHome;JobRole;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
422,Male,Young,19,Single,Human Resources,1,81.0,3,True,0.4522,JobLevel;MonthlyIncome;TrainingTimesLastYear
435,Male,Young,33,Married,Research & Development,1,68.0,3,True,1.0944,BusinessTravel;JobInvolvement;OverTime;StockOptionLevel;TrainingTimesLastYear
436,Male,Young,33,Divorced,Research & Development,1,72.5,3,True,1.069,EnvironmentSatisfaction;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
439,Male,Young,31,Married,Research & Development,1,75.0,3,True,1.5159,EnvironmentSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
440,Female,Young,34,Divorced,Human Resources,1,71.0,3,True,0.9738,DistanceFromHome;OverTime
443,Male,Young,22,Single,Research & Development,1,25.0,3,True,0.8508,DistanceFromHome;EnvironmentSatisfaction;OverTime
453,Female,Young,26,Divorced,Human Resources,1,74.0,3,True,0.6319,JobLevel;MonthlyIncome;OverTime
457,Male,Young,18,Single,Sales,1,88.0,3,True,1.5458,BusinessTravel;JobLevel;JobRole;OverTime;StockOptionLevel
463,Male,Young,26,Single,Research & Development,1,91.0,3,True,1.0321,JobLevel;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
469,Male,Young,32,Married,Sales,1,70.0,3,True,0.641,JobInvolvement;JobRole;MonthlyIncome;StockOptionLevel;WorkLifeBalance
474,Male,Young,24,Married,Research & Development,0,22.5,3,True,0.4889,JobSatisfaction
476,Male,Young,24,Married,Research & Development,0,50.0,3,True,0.7528,JobLevel;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear
479,Female,Young,24,Married,Research & Development,1,20.5,3,True,0.5778,EnvironmentSatisfaction;JobSatisfaction;TrainingTimesLastYear
480,Male,Young,30,Married,Sales,1,50.0,3,True,0.2069,DistanceFromHome;JobSatisfaction;MonthlyIncome
482,Male,Young,31,Divorced,Sales,1,73.5,3,True,0.8415,DistanceFromHome;JobRole;StockOptionLevel;WorkLifeBalance
495,Male,Young,27,Divorced,Sales,1,66.5,3,True,0.675,EnvironmentSatisfaction;JobRole
504,Female,Senior,45,Married,Sales,1,68.0,3,True,1.1345,DistanceFromHome;JobInvolvement;JobSatisfaction;RelationshipSatisfaction
513,Male,Young,20,Single,Research & Development,1,87.0,3,True,0.8667,OverTime;StockOptionLevel
514,Male,Young,33,Single,Research & Development,1,33.5,3,True,0.7529,DistanceFromHome;JobRole;JobSatisfaction;MonthlyIncome
525,Female,Young,24,Single,Sales,1,31.0,3,True,0.3792,BusinessTravel;JobRole;TrainingTimesLastYear;WorkLifeBalance
528,Male,Senior,50,Married,Sales,1,66.5,3,True,1.2056,BusinessTravel;JobRole;RelationshipSatisfaction;WorkLifeBalance
540,Female,Young,28,Single,Research & Development,1,76.5,3,True,1.3748,EnvironmentSatisfaction;MonthlyIncome;OverTime;RelationshipSatisfaction;StockOptionLevel
543,Male,Senior,44,Single,Research & Development,0,21.0,3,True,0.2663,JobRole;MonthlyIncome;StockOptionLevel
547,Male,Senior,42,Divorced,Research & Development,1,22.5,3,True,0.5296,DistanceFromHome;EnvironmentSatisfaction;JobLevel;MonthlyIncome;TrainingTimesLastYear
554,Female,Young,27,Single,Research & Development,0,20.0,3,True,0.76,BusinessTravel;JobLevel;JobSatisfaction;MonthlyIncome
555,Male,Young,29,Divorced,Sales,0,20.0,3,True,0.5766,DistanceFromHome;EnvironmentSatisfaction;RelationshipSatisfaction;WorkLifeBalance
559,Male,Senior,38,Married,Research & Development,0,23.5,3,True,0.4858,MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
566,Female,Senior,47,Single,Sales,1,22.0,3,True,0.3357,DistanceFromHome;TrainingTimesLastYear
568,Male,Senior,55,Married,Research & Development,1,64.5,3,True,0.7113,DistanceFromHome;EnvironmentSatisfaction;MonthlyIncome;OverTime;StockOptionLevel
573,Male,Young,26,Single,Sales,1,73.5,3,True,0.8306,JobInvolvement;JobRole;StockOptionLevel
578,Female,Senior,38,Single,Research & Development,0,23.5,3,True,0.3722,TrainingTimesLastYear
585,Male,Young,23,Married,Research & Development,1,82.0,3,True,1.1333,BusinessTravel;JobLevel;OverTime
586,Male,Young,24,Divorced,Research & Development,0,30.0,3,True,0.9611,BusinessTravel;JobSatisfaction;RelationshipSatisfaction;TrainingTimesLastYear
589,Female,Young,29,Married,Research & Development,1,85.5,3,True,0.5848,JobRole;MonthlyIncome;OverTime
591,Female,Young,33,Single,Sales,1,77.5,3,True,0.6917,JobInvolvement;JobLevel;StockOptionLevel
595,Male,Senior,58,Single,Research & Development,1,63.5,3,True,1.1742,DistanceFromHome;OverTime;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
598,Male,Young,28,Single,Research & Development,1,73.0,3,True,0.9667,EnvironmentSatisfaction;OverTime;StockOptionLevel
602,Female,Young,30,Single,Research & Development,0,33.5,3,True,0.5578,DistanceFromHome;JobRole;MonthlyIncome;TrainingTimesLastYear
603,Female,Senior,45,Single,Research & Development,0,29.5,3,True,0.6733,JobRole;MonthlyIncome;RelationshipSatisfaction;TrainingTimesLastYear
607,Female,Senior,49,Married,Sales,1,62.0,3,True,0.9444,JobInvolvement;JobSatisfaction;RelationshipSatisfaction;StockOptionLevel
608,Male,Senior,55,Single,Sales,1,67.5,3,True,0.5972,JobInvolvement;JobRole;StockOptionLevel
614,Female,Young,26,Married,Research & Development,1,76.0,3,True,0.6646,JobInvolvement;JobLevel;MonthlyIncome;TrainingTimesLastYear
636,Female,Senior,35,Divorced,Research & Development,1,25.5,3,True,0.7234,DistanceFromHome;JobRole;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
644,Male,Young,31,Married,Research & Development,0,26.0,3,True,0.3109,MonthlyIncome;TrainingTimesLastYear
645,Female,Young,29,Divorced,Sales,1,21.0,3,True,0.9112,DistanceFromHome;EnvironmentSatisfaction;JobInvolvement;MonthlyIncome;RelationshipSatisfaction
655,Male,Young,33,Divorced,Human Resources,0,30.0,3,True,0.3188,DistanceFromHome;JobRole;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
656,Male,Young,32,Single,Research & Development,1,58.0,3,True,0.7708,JobInvolvement;JobRole;OverTime;StockOptionLevel;WorkLifeBalance
660,Male,Senior,58,Divorced,Research & Development,1,81.0,3,True,1.1389,OverTime;RelationshipSatisfaction;TrainingTimesLastYear
662,Female,Young,20,Single,Sales,1,71.5,3,True,0.6898,DistanceFromHome;JobRole;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
663,Female,Young,21,Single,Research & Development,1,37.5,3,True,0.9,EnvironmentSatisfaction;JobSatisfaction;StockOptionLevel;WorkLifeBalance
665,Female,Senior,47,Single,Sales,0,20.0,3,True,0.5636,JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
666,Female,Young,22,Married,Research & Development,1,66.0,3,True,0.7807,EnvironmentSatisfaction;MonthlyIncome;OverTime;RelationshipSatisfaction
667,Female,Senior,41,Divorced,Research & Development,1,65.5,3,True,1.3316,DistanceFromHome;JobInvolvement;MonthlyIncome;RelationshipSatisfaction;TrainingTimesLastYear
669,Male,Senior,39,Married,Research & Development,1,75.0,3,True,0.7148,DistanceFromHome;JobLevel;MonthlyIncome;OverTime;TrainingTimesLastYear
670,Female,Young,27,Single,Research & Development,0,47.0,3,True,0.5394,JobInvolvement;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
671,Male,Young,34,Divorced,Research & Development,0,34.0,3,True,0.0663,DistanceFromHome;MonthlyIncome
675,Male,Young,31,Married,Sales,0,21.5,3,True,0.5801,JobLevel;MonthlyIncome;RelationshipSatisfaction;WorkLifeBalance
683,Male,Young,25,Married,Sales,1,86.0,3,True,0.5927,MonthlyIncome;OverTime
684,Male,Senior,40,Divorced,Sales,0,22.0,3,True,0.6466,DistanceFromHome;JobRole;JobSatisfaction
688,Male,Young,19,Single,Sales,1,94.0,3,True,1.6123,JobLevel;JobRole;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
689,Male,Young,20,Single,Research & Development,1,40.5,3,True,0.8889,JobSatisfaction;RelationshipSatisfaction
693,Male,Senior,36,Married,Sales,1,75.0,3,True,0.9472,BusinessTravel;JobRole;OverTime;TrainingTimesLastYear
695,Male,Senior,37,Married,Sales,1,67.0,3,True,0.9,BusinessTravel;JobLevel;JobRole;JobSatisfaction
697,Female,Young,29,Married,Sales,0,26.0,3,True,0.7597,EnvironmentSatisfaction;JobLevel;JobRole;RelationshipSatisfaction
700,Male,Senior,58,Single,Research & Development,1,21.0,3,True,0.6496,DistanceFromHome;JobInvolvement;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
706,Female,Senior,40,Single,Sales,1,65.0,3,True,0.9251,DistanceFromHome;JobRole;MonthlyIncome;StockOptionLevel;WorkLifeBalance
709,Male,Young,31,Single,Research & Development,1,43.0,3,True,0.4222,JobRole;TrainingTimesLastYear
711,Female,Young,29,Single,Research & Development,1,71.0,3,True,0.5326,JobLevel;JobSatisfaction;MonthlyIncome;OverTime;TrainingTimesLastYear
720,Female,Young,30,Married,Research & Development,1,81.0,3,True,0.9995,BusinessTravel;JobLevel;MonthlyIncome;OverTime;RelationshipSatisfaction
727,Male,Young,18,Single,Research & Development,0,25.5,3,True,0.3692,BusinessTravel;DistanceFromHome;MonthlyIncome;TrainingTimesLastYear
731,Female,Young,20,Single,Research & Development,1,82.0,3,True,1.1472,MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
742,Male,Senior,50,Married,Research & Development,0,26.0,3,True,0.4472,EnvironmentSatisfaction;JobInvolvement;JobLevel;MonthlyIncome;RelationshipSatisfaction
744,Female,Senior,37,Married,Research & Development,1,34.0,3,True,0.804,BusinessTravel;MonthlyIncome;WorkLifeBalance
747,Male,Senior,38,Single,Sales,0,22.5,3,True,0.8006,DistanceFromHome;JobRole;OverTime;StockOptionLevel;TrainingTimesLastYear
748,Male,Young,26,Single,Sales,1,72.0,3,True,0.6801,DistanceFromHome;JobInvolvement;JobRole;MonthlyIncome;StockOptionLevel
752,Female,Senior,36,Single,Research & Development,1,62.0,3,True,0.8533,DistanceFromHome;MonthlyIncome;OverTime
761,Male,Senior,36,Divorced,Research & Development,1,57.5,3,True,1.1159,DistanceFromHome;EnvironmentSatisfaction;OverTime;TrainingTimesLastYear;WorkLifeBalance
762,Male,Young,26,Married,Research & Development,1,43.0,3,True,0.1542,JobRole;MonthlyIncome
763,Female,Young,34,Married,Sales,0,47.5,3,True,0.5269,DistanceFromHome;JobSatisfaction;MonthlyIncome;OverTime
764,Male,Young,28,Married,Sales,0,43.5,3,True,0.6875,EnvironmentSatisfaction;JobRole;StockOptionLevel;TrainingTimesLastYear
771,Female,Senior,54,Married,Sales,0,20.0,3,True,0.6734,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;JobLevel;MonthlyIncome;RelationshipSatisfaction
776,Female,Young,20,Single,Sales,1,81.5,3,True,0.9772,JobLevel;MonthlyIncome;OverTime;TrainingTimesLastYear
777,Female,Young,21,Single,Research & Development,1,81.5,3,True,3.4474,DistanceFromHome;EnvironmentSatisfaction;JobInvolvement;JobLevel;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;WorkLifeBalance
791,Male,Senior,35,Single,Sales,1,63.0,3,True,1.0153,JobInvolvement;JobRole;OverTime;StockOptionLevel;WorkLifeBalance
792,Female,Young,33,Single,Research & Development,1,67.0,3,True,0.8365,DistanceFromHome;EnvironmentSatisfaction;StockOptionLevel
796,Male,Young,25,Married,Research & Development,1,70.5,3,True,0.6243,DistanceFromHome;JobLevel;MonthlyIncome;OverTime
797,Male,Young,26,Divorced,Research & Development,1,77.5,3,True,0.57,JobLevel;JobRole;MonthlyIncome
798,Male,Young,33,Single,Research & Development,1,83.0,3,True,1.0778,BusinessTravel;OverTime;RelationshipSatisfaction
800,Male,Young,28,Divorced,Research & Development,1,74.5,3,True,0.8053,EnvironmentSatisfaction;MonthlyIncome;RelationshipSatisfaction
813,Male,Senior,39,Divorced,Research & Development,1,67.5,3,True,0.9466,DistanceFromHome;EnvironmentSatisfaction;MonthlyIncome;OverTime
828,Male,Young,18,Single,Research & Development,1,77.5,3,True,0.4771,EnvironmentSatisfaction;JobLevel;MonthlyIncome
829,Female,Young,33,Single,Sales,1,31.0,3,True,0.5056,EnvironmentSatisfaction;TrainingTimesLastYear;WorkLifeBalance
831,Male,Young,31,Married,Research & Development,1,68.5,3,True,0.6225,BusinessTravel;JobLevel;MonthlyIncome;OverTime;TrainingTimesLastYear
836,Female,Young,29,Married,Sales,1,66.0,3,True,0.6494,DistanceFromHome;JobRole;OverTime
838,Male,Senior,42,Single,Sales,1,63.0,3,True,0.5722,JobInvolvement;JobRole;TrainingTimesLastYear
841,Male,Young,24,Single,Research & Development,0,24.5,3,True,0.9508,DistanceFromHome;JobRole;OverTime;RelationshipSatisfaction;TrainingTimesLastYear
842,Female,Young,28,Married,Research & Development,1,79.0,3,True,1.2217,BusinessTravel;MonthlyIncome;OverTime;StockOptionLevel;TrainingTimesLastYear
849,Female,Senior,43,Single,Sales,1,71.5,3,True,1.0056,BusinessTravel;EnvironmentSatisfaction;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
850,Female,Young,32,Divorced,Sales,0,20.5,3,True,0.7278,BusinessTravel;JobSatisfaction;TrainingTimesLastYear
853,Male,Young,19,Single,Research & Development,0,25.0,3,True,0.5453,BusinessTravel;DistanceFromHome;MonthlyIncome;TrainingTimesLastYear
860,Male,Young,22,Married,Research & Development,1,38.0,3,True,0.4035,DistanceFromHome;EnvironmentSatisfaction;JobLevel;MonthlyIncome
864,Male,Senior,41,Divorced,Research & Development,1,20.5,3,True,0.8591,BusinessTravel;DistanceFromHome;JobInvolvement;JobRole;OverTime
871,Female,Young,24,Married,Research & Development,1,72.5,3,True,0.5172,JobLevel;JobRole;JobSatisfaction;MonthlyIncome
892,Female,Young,19,Single,Research & Development,1,86.0,3,True,1.5032,EnvironmentSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
909,Female,Young,19,Single,Research & Development,0,25.0,3,True,0.2786,DistanceFromHome;JobLevel
911,Male,Young,25,Single,Sales,1,80.0,3,True,2.9113,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;JobRole;OverTime;TrainingTimesLastYear
913,Female,Senior,45,Single,Sales,1,64.5,3,True,0.8667,OverTime;StockOptionLevel
915,Female,Young,21,Single,Research & Development,1,24.0,3,True,0.9944,BusinessTravel;EnvironmentSatisfaction;JobInvolvement;OverTime;StockOptionLevel
929,Male,Young,28,Married,Research & Development,0,25.0,3,True,0.3214,MonthlyIncome;TrainingTimesLastYear
932,Female,Young,29,Divorced,Research & Development,1,69.5,3,True,0.9056,EnvironmentSatisfaction;JobLevel;OverTime;RelationshipSatisfaction;StockOptionLevel
934,Female,Young,25,Single,Research & Development,0,29.5,3,True,0.3184,DistanceFromHome;JobRole;MonthlyIncome
939,Male,Young,32,Married,Research & Development,1,58.0,3,True,0.5973,BusinessTravel;EnvironmentSatisfaction;JobRole;MonthlyIncome
940,Male,Senior,39,Single,Research & Development,1,62.5,3,True,0.9807,DistanceFromHome;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;TrainingTimesLastYear
946,Male,Senior,40,Single,Sales,1,30.0,3,True,0.4216,JobRole;MonthlyIncome;RelationshipSatisfaction
947,Male,Senior,52,Single,Sales,1,78.0,3,True,0.5165,JobLevel;MonthlyIncome;StockOptionLevel
951,Male,Senior,41,Single,Sales,0,20.0,3,True,0.5944,JobSatisfaction;StockOptionLevel;TrainingTimesLastYear
952,Female,Young,31,Single,Sales,1,75.5,3,True,1.0167,EnvironmentSatisfaction;OverTime
966,Female,Senior,58,Married,Research & Development,1,68.5,3,True,0.9722,BusinessTravel;JobLevel;MonthlyIncome;OverTime;StockOptionLevel
972,Female,Young,18,Single,Research & Development,0,51.0,3,True,0.4038,DistanceFromHome;JobLevel;JobRole;MonthlyIncome
975,Male,Senior,55,Single,Sales,1,73.5,3,True,1.0778,EnvironmentSatisfaction;JobLevel;JobRole;StockOptionLevel
980,Female,Young,31,Single,Sales,1,77.5,3,True,1.0405,DistanceFromHome;StockOptionLevel;TrainingTimesLastYear
990,Male,Young,33,Married,Sales,0,24.5,3,True,0.5855,DistanceFromHome;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction
997,Female,Young,27,Single,Research & Development,1,77.5,3,True,0.7444,JobLevel;OverTime;StockOptionLevel
1006,Male,Senior,49,Single,Research & Development,1,72.5,3,True,1.1222,EnvironmentSatisfaction;JobSatisfaction;RelationshipSatisfaction;StockOptionLevel
1007,Female,Young,29,Single,Research & Development,1,68.5,3,True,0.7984,EnvironmentSatisfaction;JobLevel;MonthlyIncome;OverTime;StockOptionLevel
1012,Female,Young,31,Single,Sales,1,86.0,3,True,2.2609,DistanceFromHome;JobInvolvement;JobLevel;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
1016,Female,Young,31,Single,Research & Development,1,87.0,3,True,2.4016,DistanceFromHome;JobInvolvement;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear
