emp_id,Gender,AgeGroup,Age,MaritalStatus,Department,true_attrition,predicted_risk,n_cf_found,recourse_found,L1_cost,changed_feats
293,Male,Young,26,Single,Sales,1,75.1,3,True,0.7843,JobRole;MonthlyIncome;StockOptionLevel
296,Male,Young,18,Single,Research & Development,1,91.1,3,True,3.0111,EnvironmentSatisfaction;JobLevel;JobRole;JobSatisfaction;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
301,Female,Young,18,Single,Sales,0,79.6,3,True,3.2429,JobInvolvement;JobLevel;JobRole;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
317,Male,Senior,52,Married,Research & Development,1,66.0,3,True,0.4944,OverTime;StockOptionLevel
318,Female,Young,27,Single,Research & Development,0,66.2,3,True,0.817,MonthlyIncome;OverTime
323,Male,Young,28,Married,Research & Development,1,81.8,3,True,0.9371,JobLevel;MonthlyIncome;OverTime;StockOptionLevel
327,Female,Senior,39,Married,Sales,1,69.3,3,True,1.0014,JobRole;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
336,Male,Young,29,Married,Research & Development,1,86.0,3,True,1.3,BusinessTravel;OverTime;RelationshipSatisfaction
357,Female,Young,21,Single,Sales,1,87.0,3,True,1.0083,JobLevel;OverTime;RelationshipSatisfaction
363,Female,Young,33,Single,Sales,1,86.3,3,True,1.4444,JobLevel;MonthlyIncome;OverTime;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
366,Male,Senior,41,Single,Sales,1,62.0,3,True,1.0167,EnvironmentSatisfaction;JobRole;TrainingTimesLastYear
368,Male,Senior,40,Married,Sales,1,69.1,3,True,0.8708,MonthlyIncome;OverTime;RelationshipSatisfaction;TrainingTimesLastYear
369,Male,Young,31,Single,Research & Development,0,58.9,3,True,0.6653,JobRole;StockOptionLevel
370,Female,Young,21,Single,Sales,1,79.4,3,True,1.1887,JobLevel;JobSatisfaction;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
378,Male,Young,34,Single,Sales,1,76.7,3,True,0.8444,EnvironmentSatisfaction;OverTime;StockOptionLevel
385,Male,Young,30,Single,Research & Development,1,90.7,3,True,0.8528,JobLevel;OverTime;StockOptionLevel
405,Male,Young,25,Married,Research & Development,1,63.8,3,True,1.1798,DistanceFromHome;EnvironmentSatisfaction;JobInvolvement;TrainingTimesLastYear
414,Female,Young,24,Single,Sales,1,81.8,3,True,0.9472,BusinessTravel;EnvironmentSatisfaction;JobLevel;OverTime;StockOptionLevel
415,Female,Young,34,Divorced,Sales,1,61.0,3,True,0.3791,BusinessTravel;JobInvolvement;MonthlyIncome
416,Male,Senior,38,Married,Research & Development,0,52.9,3,True,0.7917,BusinessTravel;JobLevel;OverTime;RelationshipSatisfaction
421,Female,Young,29,Married,Research & Development,1,72.4,3,True,0.775,JobLevel;RelationshipSatisfaction;StockOptionLevel;WorkLifeBalance
422,Male,Young,19,Single,Human Resources,1,88.1,3,True,1.7812,EnvironmentSatisfaction;JobInvolvement;JobLevel;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
435,Male,Young,33,Married,Research & Development,1,70.8,3,True,1.3333,OverTime;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
436,Male,Young,33,Divorced,Research & Development,1,62.9,3,True,0.9668,JobInvolvement;MonthlyIncome;StockOptionLevel
439,Male,Young,31,Married,Research & Development,1,73.2,3,True,1.3273,EnvironmentSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
440,Female,Young,34,Divorced,Human Resources,1,67.2,3,True,1.1667,EnvironmentSatisfaction;JobInvolvement;OverTime;RelationshipSatisfaction
453,Female,Young,26,Divorced,Human Resources,1,76.5,3,True,1.0905,DistanceFromHome;OverTime
457,Male,Young,18,Single,Sales,1,94.6,0,False,,
463,Male,Young,26,Single,Research & Development,1,97.1,3,True,3.9791,EnvironmentSatisfaction;JobInvolvement;JobLevel;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
469,Male,Young,32,Married,Sales,1,61.3,3,True,0.7912,JobRole;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
479,Female,Young,24,Married,Research & Development,1,76.2,3,True,1.119,DistanceFromHome;OverTime;TrainingTimesLastYear
480,Male,Young,30,Married,Sales,1,76.2,3,True,3.1111,BusinessTravel;EnvironmentSatisfaction;JobInvolvement;JobLevel;JobSatisfaction;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
482,Male,Young,31,Divorced,Sales,1,71.5,3,True,0.8486,JobInvolvement;JobRole;JobSatisfaction;StockOptionLevel
495,Male,Young,27,Divorced,Sales,1,54.6,3,True,0.2366,DistanceFromHome;JobLevel;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
504,Female,Senior,45,Married,Sales,1,60.1,3,True,0.9877,DistanceFromHome;EnvironmentSatisfaction;StockOptionLevel
505,Female,Young,26,Married,Research & Development,0,55.6,3,True,0.574,JobLevel;MonthlyIncome;OverTime
513,Male,Young,20,Single,Research & Development,1,86.4,3,True,0.8667,OverTime;StockOptionLevel
514,Male,Young,33,Single,Research & Development,1,83.1,3,True,1.0222,OverTime;TrainingTimesLastYear
525,Female,Young,24,Single,Sales,1,73.0,3,True,0.7431,JobRole;RelationshipSatisfaction;StockOptionLevel
528,Male,Senior,50,Married,Sales,1,62.3,3,True,1.1222,JobRole;JobSatisfaction;OverTime;RelationshipSatisfaction
540,Female,Young,28,Single,Research & Development,1,88.0,3,True,0.8054,MonthlyIncome;OverTime;TrainingTimesLastYear
546,Male,Young,29,Single,Sales,0,53.6,3,True,0.3911,MonthlyIncome;StockOptionLevel
547,Male,Senior,42,Divorced,Research & Development,1,73.7,3,True,1.2861,JobLevel;OverTime;RelationshipSatisfaction;StockOptionLevel
562,Male,Young,33,Single,Research & Development,1,73.9,3,True,0.6722,OverTime;StockOptionLevel;TrainingTimesLastYear
566,Female,Senior,47,Single,Sales,1,78.9,3,True,1.2222,OverTime;RelationshipSatisfaction
568,Male,Senior,55,Married,Research & Development,1,56.1,3,True,0.6778,EnvironmentSatisfaction;TrainingTimesLastYear;WorkLifeBalance
573,Male,Young,26,Single,Sales,1,67.7,3,True,0.6778,JobSatisfaction;StockOptionLevel
585,Male,Young,23,Married,Research & Development,1,79.9,3,True,0.9819,JobRole;OverTime;TrainingTimesLastYear
589,Female,Young,29,Married,Research & Development,1,91.7,3,True,2.5825,EnvironmentSatisfaction;JobInvolvement;JobLevel;JobSatisfaction;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
591,Female,Young,33,Single,Sales,1,75.5,3,True,0.6667,EnvironmentSatisfaction;JobSatisfaction;StockOptionLevel
595,Male,Senior,58,Single,Research & Development,1,61.0,3,True,1.1175,DistanceFromHome;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear
598,Male,Young,28,Single,Research & Development,1,66.6,3,True,0.5444,EnvironmentSatisfaction;JobInvolvement;StockOptionLevel
607,Female,Senior,49,Married,Sales,1,58.5,3,True,0.9597,JobLevel;JobRole;RelationshipSatisfaction;StockOptionLevel
608,Male,Senior,55,Single,Sales,1,64.4,3,True,0.6102,JobRole;MonthlyIncome;StockOptionLevel
614,Female,Young,26,Married,Research & Development,1,78.7,3,True,0.7778,OverTime;RelationshipSatisfaction
644,Male,Young,31,Married,Research & Development,0,57.9,3,True,0.6627,JobRole;JobSatisfaction;MonthlyIncome;OverTime
645,Female,Young,29,Divorced,Sales,1,52.8,3,True,0.3833,EnvironmentSatisfaction;JobLevel;JobSatisfaction
656,Male,Young,32,Single,Research & Development,1,75.1,3,True,0.7869,EnvironmentSatisfaction;MonthlyIncome;OverTime
658,Male,Senior,44,Married,Research & Development,0,55.8,3,True,0.5863,JobLevel;JobSatisfaction;MonthlyIncome
660,Male,Senior,58,Divorced,Research & Development,1,81.1,3,True,1.1444,EnvironmentSatisfaction;OverTime;TrainingTimesLastYear
662,Female,Young,20,Single,Sales,1,69.8,3,True,0.5849,DistanceFromHome;StockOptionLevel
663,Female,Young,21,Single,Research & Development,1,73.7,3,True,0.9554,MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
666,Female,Young,22,Married,Research & Development,1,62.7,3,True,0.7857,EnvironmentSatisfaction;JobSatisfaction;MonthlyIncome;OverTime
667,Female,Senior,41,Divorced,Research & Development,1,67.2,3,True,0.9278,BusinessTravel;JobLevel;OverTime
669,Male,Senior,39,Married,Research & Development,1,80.1,3,True,1.2639,JobLevel;OverTime;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
670,Female,Young,27,Single,Research & Development,0,60.9,3,True,0.8375,RelationshipSatisfaction;StockOptionLevel;WorkLifeBalance
673,Male,Young,33,Single,Research & Development,0,58.5,3,True,0.655,JobInvolvement;JobLevel;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
683,Male,Young,25,Married,Sales,1,92.3,3,True,3.8335,BusinessTravel;DistanceFromHome;JobInvolvement;JobRole;JobSatisfaction;OverTime;TrainingTimesLastYear
688,Male,Young,19,Single,Sales,1,94.6,0,False,,
689,Male,Young,20,Single,Research & Development,1,81.6,3,True,1.7722,EnvironmentSatisfaction;JobLevel;JobRole;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear
693,Male,Senior,36,Married,Sales,1,62.4,3,True,0.7258,DistanceFromHome;JobRole;OverTime
695,Male,Senior,37,Married,Sales,1,68.7,3,True,0.7181,JobLevel;JobRole;StockOptionLevel
706,Female,Senior,40,Single,Sales,1,69.9,3,True,1.1333,StockOptionLevel;TrainingTimesLastYear
709,Male,Young,31,Single,Research & Development,1,85.1,3,True,0.9889,BusinessTravel;OverTime
711,Female,Young,29,Single,Research & Development,1,92.0,3,True,0.8667,OverTime;StockOptionLevel
720,Female,Young,30,Married,Research & Development,1,89.1,3,True,0.7801,JobLevel;MonthlyIncome;OverTime
727,Male,Young,18,Single,Research & Development,0,53.8,3,True,0.4722,JobInvolvement;JobLevel;StockOptionLevel;TrainingTimesLastYear
731,Female,Young,20,Single,Research & Development,1,89.7,3,True,1.5406,JobLevel;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
747,Male,Senior,38,Single,Sales,0,50.6,3,True,1.3556,OverTime;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
748,Male,Young,26,Single,Sales,1,72.2,3,True,0.6347,JobLevel;JobRole;StockOptionLevel
752,Female,Senior,36,Single,Research & Development,1,56.0,3,True,0.4121,DistanceFromHome;JobRole;JobSatisfaction;MonthlyIncome
761,Male,Senior,36,Divorced,Research & Development,1,58.0,3,True,0.4232,DistanceFromHome;EnvironmentSatisfaction;MonthlyIncome
762,Male,Young,26,Married,Research & Development,1,77.7,3,True,0.9167,OverTime;TrainingTimesLastYear
763,Female,Young,34,Married,Sales,0,62.1,3,True,0.4064,JobLevel;MonthlyIncome;OverTime;WorkLifeBalance
776,Female,Young,20,Single,Sales,1,91.5,3,True,1.3111,EnvironmentSatisfaction;JobSatisfaction;OverTime
777,Female,Young,21,Single,Research & Development,1,83.1,3,True,4.3261,EnvironmentSatisfaction;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
779,Male,Senior,51,Married,Research & Development,1,68.5,3,True,1.0964,DistanceFromHome;MonthlyIncome;OverTime;RelationshipSatisfaction
780,Male,Young,28,Single,Research & Development,1,62.1,3,True,0.5722,BusinessTravel;StockOptionLevel
789,Male,Senior,44,Married,Human Resources,1,61.5,3,True,0.3869,EnvironmentSatisfaction;MonthlyIncome
791,Male,Senior,35,Single,Sales,1,70.3,3,True,0.9472,EnvironmentSatisfaction;JobLevel;OverTime;StockOptionLevel
792,Female,Young,33,Single,Research & Development,1,57.5,3,True,0.9556,EnvironmentSatisfaction;JobInvolvement;JobLevel;JobSatisfaction;RelationshipSatisfaction;StockOptionLevel
796,Male,Young,25,Married,Research & Development,1,67.3,3,True,0.5222,JobInvolvement;JobLevel;OverTime
797,Male,Young,26,Divorced,Research & Development,1,69.6,3,True,0.8199,EnvironmentSatisfaction;MonthlyIncome;StockOptionLevel
798,Male,Young,33,Single,Research & Development,1,91.1,3,True,0.7805,JobLevel;MonthlyIncome;OverTime
800,Male,Young,28,Divorced,Research & Development,1,67.9,3,True,0.6512,EnvironmentSatisfaction;MonthlyIncome
801,Male,Senior,50,Single,Sales,1,68.8,3,True,1.1889,EnvironmentSatisfaction;OverTime;RelationshipSatisfaction;StockOptionLevel
813,Male,Senior,39,Divorced,Research & Development,1,57.9,3,True,0.6809,EnvironmentSatisfaction;JobSatisfaction;MonthlyIncome
815,Female,Young,21,Single,Research & Development,0,75.1,3,True,1.2635,DistanceFromHome;OverTime;TrainingTimesLastYear
827,Male,Young,28,Divorced,Research & Development,0,49.5,3,True,0.5167,OverTime;TrainingTimesLastYear
828,Male,Young,18,Single,Research & Development,1,71.8,3,True,1.0833,JobLevel;StockOptionLevel;TrainingTimesLastYear
829,Female,Young,33,Single,Sales,1,63.9,3,True,0.8833,StockOptionLevel;TrainingTimesLastYear
831,Male,Young,31,Married,Research & Development,1,59.0,3,True,0.5457,DistanceFromHome;JobRole;MonthlyIncome;TrainingTimesLastYear
836,Female,Young,29,Married,Sales,1,60.1,3,True,1.0564,JobRole;JobSatisfaction;MonthlyIncome;OverTime;RelationshipSatisfaction
838,Male,Senior,42,Single,Sales,1,70.1,3,True,0.7973,JobLevel;JobRole;MonthlyIncome;OverTime;StockOptionLevel
842,Female,Young,28,Married,Research & Development,1,82.0,3,True,1.1238,DistanceFromHome;OverTime;StockOptionLevel
849,Female,Senior,43,Single,Sales,1,70.3,3,True,0.4444,StockOptionLevel;WorkLifeBalance
853,Male,Young,19,Single,Research & Development,0,60.4,3,True,0.9259,JobRole;JobSatisfaction;MonthlyIncome;StockOptionLevel
857,Male,Senior,44,Single,Research & Development,1,49.5,3,True,0.6457,JobRole;MonthlyIncome;OverTime;StockOptionLevel
859,Female,Young,29,Married,Research & Development,0,57.1,3,True,0.7861,JobLevel;OverTime;StockOptionLevel
860,Male,Young,22,Married,Research & Development,1,74.3,3,True,0.8514,BusinessTravel;MonthlyIncome;OverTime
871,Female,Young,24,Married,Research & Development,1,67.3,3,True,1.0575,BusinessTravel;DistanceFromHome;MonthlyIncome;RelationshipSatisfaction
889,Male,Young,27,Married,Research & Development,0,50.3,3,True,0.5946,EnvironmentSatisfaction;JobSatisfaction;MonthlyIncome;OverTime
892,Female,Young,19,Single,Research & Development,1,90.8,3,True,0.8667,OverTime;StockOptionLevel
909,Female,Young,19,Single,Research & Development,0,63.4,3,True,0.8667,JobLevel;OverTime;StockOptionLevel
911,Male,Young,25,Single,Sales,1,90.8,0,False,,
912,Male,Young,26,Single,Research & Development,0,56.4,3,True,0.6389,JobLevel;JobRole;OverTime;StockOptionLevel
913,Female,Senior,45,Single,Sales,1,61.7,3,True,1.1335,DistanceFromHome;EnvironmentSatisfaction;JobRole;OverTime
921,Male,Young,28,Single,Research & Development,0,66.0,3,True,0.8292,JobLevel;JobRole;OverTime;StockOptionLevel
928,Female,Senior,44,Married,Research & Development,1,57.3,3,True,0.9089,DistanceFromHome;EnvironmentSatisfaction;JobRole;MonthlyIncome;OverTime
932,Female,Young,29,Divorced,Research & Development,1,71.9,3,True,0.6694,JobLevel;OverTime;RelationshipSatisfaction;WorkLifeBalance
939,Male,Young,32,Married,Research & Development,1,49.9,3,True,0.6667,BusinessTravel;JobInvolvement;RelationshipSatisfaction
940,Male,Senior,39,Single,Research & Development,1,62.2,3,True,0.6671,DistanceFromHome;JobRole;StockOptionLevel
946,Male,Senior,40,Single,Sales,1,55.2,3,True,0.5986,DistanceFromHome;JobRole;StockOptionLevel
947,Male,Senior,52,Single,Sales,1,85.2,3,True,0.7389,StockOptionLevel;TrainingTimesLastYear
952,Female,Young,31,Single,Sales,1,86.5,3,True,0.7167,MonthlyIncome;OverTime
953,Male,Senior,44,Married,Research & Development,1,68.2,3,True,0.5852,JobSatisfaction;MonthlyIncome;StockOptionLevel
966,Female,Senior,58,Married,Research & Development,1,59.8,3,True,0.4996,MonthlyIncome;OverTime;StockOptionLevel;TrainingTimesLastYear
975,Male,Senior,55,Single,Sales,1,76.8,3,True,0.9556,JobInvolvement;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
980,Female,Young,31,Single,Sales,1,75.3,3,True,0.7444,JobLevel;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
981,Female,Senior,35,Married,Sales,1,65.9,3,True,1.0885,DistanceFromHome;JobRole;OverTime
997,Female,Young,27,Single,Research & Development,1,88.2,3,True,1.2556,BusinessTravel;OverTime
1006,Male,Senior,49,Single,Research & Development,1,63.3,3,True,1.1099,DistanceFromHome;JobSatisfaction;RelationshipSatisfaction
1007,Female,Young,29,Single,Research & Development,1,63.6,3,True,1.098,DistanceFromHome;StockOptionLevel;TrainingTimesLastYear
1012,Female,Young,31,Single,Sales,1,90.3,3,True,3.5278,BusinessTravel;EnvironmentSatisfaction;JobInvolvement;JobLevel;JobRole;JobSatisfaction;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1016,Female,Young,31,Single,Research & Development,1,90.9,3,True,3.4571,EnvironmentSatisfaction;JobInvolvement;JobLevel;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1021,Male,Young,25,Married,Sales,1,53.2,3,True,0.9841,DistanceFromHome;EnvironmentSatisfaction;JobSatisfaction
1031,Male,Senior,46,Divorced,Sales,1,60.1,3,True,0.5445,EnvironmentSatisfaction;JobRole;JobSatisfaction;MonthlyIncome
1032,Female,Senior,39,Single,Research & Development,1,80.5,3,True,1.2583,JobInvolvement;JobLevel;OverTime;StockOptionLevel;WorkLifeBalance
1033,Female,Young,31,Single,Research & Development,1,60.8,3,True,0.8861,JobLevel;JobRole;RelationshipSatisfaction;StockOptionLevel
1036,Male,Young,31,Married,Research & Development,1,76.7,3,True,0.7201,MonthlyIncome;OverTime
1039,Female,Young,34,Married,Human Resources,1,61.2,3,True,1.2333,JobRole;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1056,Male,Young,28,Married,Sales,1,60.7,3,True,1.0007,EnvironmentSatisfaction;JobRole;MonthlyIncome
1057,Female,Young,29,Single,Sales,1,75.2,3,True,1.5222,EnvironmentSatisfaction;RelationshipSatisfaction;StockOptionLevel;WorkLifeBalance
1058,Female,Young,34,Single,Sales,1,68.0,3,True,0.7734,JobRole;MonthlyIncome;OverTime;StockOptionLevel
1060,Male,Young,24,Single,Research & Development,1,90.2,3,True,1.3619,JobLevel;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
1068,Male,Young,28,Single,Research & Development,1,80.2,3,True,1.4181,JobInvolvement;JobLevel;JobRole;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
1077,Male,Young,29,Single,Research & Development,1,68.1,3,True,0.9736,JobRole;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear
1083,Male,Senior,40,Single,Research & Development,1,63.8,3,True,0.6667,JobInvolvement;JobSatisfaction;StockOptionLevel
1085,Female,Young,31,Single,Research & Development,1,59.1,3,True,0.4,RelationshipSatisfaction;StockOptionLevel
1106,Male,Young,30,Married,Sales,1,58.5,3,True,0.5625,EnvironmentSatisfaction;JobInvolvement;JobRole;JobSatisfaction;WorkLifeBalance
1110,Female,Senior,35,Divorced,Research & Development,1,75.6,3,True,0.9429,DistanceFromHome;OverTime
1111,Female,Senior,53,Married,Research & Development,1,54.2,3,True,0.6966,DistanceFromHome;MonthlyIncome;RelationshipSatisfaction;TrainingTimesLastYear;WorkLifeBalance
1112,Male,Senior,38,Married,Research & Development,1,56.3,3,True,0.5512,BusinessTravel;JobLevel;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
1136,Male,Young,28,Married,Research & Development,1,90.2,3,True,3.0326,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;JobInvolvement;JobRole;JobSatisfaction;MonthlyIncome;OverTime;TrainingTimesLastYear
1137,Female,Young,22,Married,Research & Development,0,64.9,3,True,1.0694,JobLevel;JobRole;JobSatisfaction;OverTime
1153,Female,Young,18,Single,Sales,1,93.9,0,False,,
1162,Male,Senior,35,Married,Sales,1,66.0,3,True,0.7111,EnvironmentSatisfaction;JobRole;JobSatisfaction
1167,Male,Senior,35,Divorced,Sales,1,70.8,3,True,1.1222,EnvironmentSatisfaction;OverTime;RelationshipSatisfaction;StockOptionLevel
1168,Female,Young,24,Single,Research & Development,0,63.5,3,True,0.4897,JobLevel;MonthlyIncome;OverTime
1171,Male,Senior,40,Single,Research & Development,1,79.5,3,True,1.1367,JobInvolvement;JobLevel;MonthlyIncome;OverTime;StockOptionLevel
1201,Male,Young,23,Single,Research & Development,1,76.9,3,True,0.85,JobLevel;JobSatisfaction;OverTime;StockOptionLevel
1205,Male,Young,32,Single,Research & Development,1,71.9,3,True,1.3,RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1213,Male,Young,23,Divorced,Sales,1,75.4,3,True,1.3028,BusinessTravel;JobInvolvement;OverTime
1222,Male,Young,24,Married,Human Resources,1,78.9,3,True,3.5384,DistanceFromHome;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1223,Male,Senior,47,Married,Sales,1,63.7,3,True,0.5281,JobRole;MonthlyIncome
1237,Male,Young,32,Single,Sales,1,73.3,3,True,1.2556,JobInvolvement;JobSatisfaction;StockOptionLevel
1246,Female,Young,30,Divorced,Human Resources,1,61.1,3,True,0.6668,EnvironmentSatisfaction;MonthlyIncome;TrainingTimesLastYear
1249,Female,Young,29,Single,Sales,1,78.8,3,True,0.9389,EnvironmentSatisfaction;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
