emp_id,Gender,AgeGroup,Age,MaritalStatus,Department,true_attrition,predicted_risk,n_cf_found,recourse_found,L1_cost,changed_feats
127,Male,Young,19,Single,Sales,1,100.0,3,True,1.1736,BusinessTravel;JobRole;OverTime;StockOptionLevel;TrainingTimesLastYear
132,Female,Young,31,Married,Sales,1,48.8,3,True,0.3405,DistanceFromHome;StockOptionLevel
140,Female,Young,32,Single,Research & Development,1,99.7,3,True,1.8091,EnvironmentSatisfaction;JobRole;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
153,Male,Senior,45,Divorced,Research & Development,0,21.6,3,True,0.3736,JobRole;JobSatisfaction
171,Female,Young,19,Single,Sales,1,99.7,3,True,1.7857,JobInvolvement;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
177,Male,Young,19,Single,Research & Development,1,99.4,3,True,2.4806,JobInvolvement;JobLevel;JobRole;OverTime;RelationshipSatisfaction;StockOptionLevel;WorkLifeBalance
192,Male,Senior,35,Married,Research & Development,1,99.3,3,True,0.9611,BusinessTravel;JobInvolvement;OverTime
204,Male,Senior,38,Married,Research & Development,1,99.4,3,True,1.3319,JobRole;JobSatisfaction;OverTime;StockOptionLevel
205,Female,Young,29,Married,Sales,1,98.3,3,True,1.1083,BusinessTravel;DistanceFromHome;JobLevel;StockOptionLevel
210,Male,Young,32,Married,Sales,1,99.2,3,True,0.7458,JobRole;StockOptionLevel
216,Female,Young,30,Single,Sales,1,99.9,3,True,0.7153,JobRole;StockOptionLevel
229,Male,Young,29,Single,Research & Development,1,62.1,3,True,0.1959,DistanceFromHome;MonthlyIncome
234,Male,Young,33,Married,Research & Development,1,99.7,3,True,0.5199,JobLevel;JobRole;MonthlyIncome;TrainingTimesLastYear
236,Female,Young,33,Married,Research & Development,1,99.0,3,True,1.4667,EnvironmentSatisfaction;RelationshipSatisfaction;StockOptionLevel
264,Male,Young,28,Single,Research & Development,1,99.3,3,True,1.5583,EnvironmentSatisfaction;JobRole;StockOptionLevel;WorkLifeBalance
271,Male,Senior,47,Married,Research & Development,1,99.0,3,True,0.7389,BusinessTravel;JobSatisfaction;OverTime
286,Male,Senior,44,Divorced,Research & Development,1,98.9,3,True,0.6416,JobRole;MonthlyIncome;TrainingTimesLastYear
288,Male,Young,26,Divorced,Research & Development,1,99.4,3,True,0.4521,MonthlyIncome;OverTime
293,Male,Young,26,Single,Sales,1,30.6,3,True,0.6385,MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
296,Male,Young,18,Single,Research & Development,1,99.8,3,True,1.8256,JobLevel;JobRole;MonthlyIncome;OverTime;StockOptionLevel;TrainingTimesLastYear
301,Female,Young,18,Single,Sales,0,97.1,0,False,,
310,Male,Young,31,Married,Human Resources,0,74.3,3,True,0.5427,EnvironmentSatisfaction;JobRole;MonthlyIncome;StockOptionLevel
317,Male,Senior,52,Married,Research & Development,1,99.0,3,True,1.3792,JobInvolvement;JobRole;OverTime;RelationshipSatisfaction;StockOptionLevel
318,Female,Young,27,Single,Research & Development,0,51.9,3,True,0.5678,BusinessTravel;DistanceFromHome;MonthlyIncome
323,Male,Young,28,Married,Research & Development,1,99.4,3,True,1.0889,JobInvolvement;JobSatisfaction;StockOptionLevel;WorkLifeBalance
327,Female,Senior,39,Married,Sales,1,99.0,3,True,0.8516,DistanceFromHome;OverTime;StockOptionLevel;WorkLifeBalance
336,Male,Young,29,Married,Research & Development,1,99.8,3,True,1.0375,BusinessTravel;JobRole;OverTime
357,Female,Young,21,Single,Sales,1,93.4,3,True,0.5312,MonthlyIncome;OverTime
363,Female,Young,33,Single,Sales,1,99.6,3,True,0.7194,JobRole;StockOptionLevel
366,Male,Senior,41,Single,Sales,1,99.0,3,True,0.6444,JobSatisfaction;RelationshipSatisfaction;StockOptionLevel
368,Male,Senior,40,Married,Sales,1,99.2,3,True,0.706,MonthlyIncome;OverTime;RelationshipSatisfaction
370,Female,Young,21,Single,Sales,1,99.7,3,True,0.5577,JobRole;MonthlyIncome;StockOptionLevel
378,Male,Young,34,Single,Sales,1,99.7,3,True,0.7403,JobRole;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
385,Male,Young,30,Single,Research & Development,1,99.7,3,True,1.1444,OverTime;RelationshipSatisfaction;TrainingTimesLastYear
405,Male,Young,25,Married,Research & Development,1,99.0,3,True,1.3986,EnvironmentSatisfaction;JobInvolvement;JobRole
414,Female,Young,24,Single,Sales,1,99.5,3,True,1.0625,JobRole;OverTime;WorkLifeBalance
415,Female,Young,34,Divorced,Sales,1,98.9,3,True,0.4276,JobInvolvement;JobRole;MonthlyIncome
416,Male,Senior,38,Married,Research & Development,0,89.3,3,True,0.5542,JobRole;OverTime;StockOptionLevel
421,Female,Young,29,Married,Research & Development,1,99.0,3,True,0.9444,JobSatisfaction;StockOptionLevel;WorkLifeBalance
422,Male,Young,19,Single,Human Resources,1,99.3,3,True,0.7493,EnvironmentSatisfaction;JobRole;MonthlyIncome
435,Male,Young,33,Married,Research & Development,1,99.3,3,True,0.6736,BusinessTravel;JobRole;OverTime
436,Male,Young,33,Divorced,Research & Development,1,99.0,3,True,1.9306,EnvironmentSatisfaction;JobInvolvement;JobRole;RelationshipSatisfaction
439,Male,Young,31,Married,Research & Development,1,99.4,3,True,1.4887,EnvironmentSatisfaction;JobRole;MonthlyIncome;RelationshipSatisfaction;TrainingTimesLastYear
440,Female,Young,34,Divorced,Human Resources,1,99.0,3,True,1.0458,EnvironmentSatisfaction;JobRole;OverTime;StockOptionLevel
453,Female,Young,26,Divorced,Human Resources,1,99.6,3,True,0.8542,JobRole;OverTime
457,Male,Young,18,Single,Sales,1,99.9,3,True,0.7583,JobRole;OverTime
463,Male,Young,26,Single,Research & Development,1,100.0,3,True,1.0577,EnvironmentSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
469,Male,Young,32,Married,Sales,1,99.1,3,True,0.7845,JobRole;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
476,Male,Young,24,Married,Research & Development,0,55.4,3,True,1.1548,DistanceFromHome;EnvironmentSatisfaction;JobLevel;JobRole;StockOptionLevel;TrainingTimesLastYear
479,Female,Young,24,Married,Research & Development,1,51.0,3,True,0.5492,DistanceFromHome;JobLevel;JobSatisfaction;TrainingTimesLastYear;WorkLifeBalance
480,Male,Young,30,Married,Sales,1,96.9,3,True,0.594,BusinessTravel;DistanceFromHome;JobRole
482,Male,Young,31,Divorced,Sales,1,99.5,3,True,0.7694,JobLevel;JobSatisfaction;StockOptionLevel
495,Male,Young,27,Divorced,Sales,1,97.6,3,True,0.6069,JobRole
504,Female,Senior,45,Married,Sales,1,98.8,3,True,0.8417,DistanceFromHome
513,Male,Young,20,Single,Research & Development,1,98.8,3,True,0.7126,EnvironmentSatisfaction;MonthlyIncome;OverTime;RelationshipSatisfaction
514,Male,Young,33,Single,Research & Development,1,79.8,3,True,0.7,OverTime;RelationshipSatisfaction;TrainingTimesLastYear
525,Female,Young,24,Single,Sales,1,58.5,3,True,1.1859,EnvironmentSatisfaction;MonthlyIncome;OverTime;RelationshipSatisfaction;StockOptionLevel
528,Male,Senior,50,Married,Sales,1,99.0,3,True,1.0806,JobRole;JobSatisfaction;OverTime;StockOptionLevel
540,Female,Young,28,Single,Research & Development,1,99.9,3,True,0.8646,BusinessTravel;MonthlyIncome;OverTime
543,Male,Senior,44,Single,Research & Development,0,23.5,3,True,0.7022,DistanceFromHome;EnvironmentSatisfaction;JobInvolvement;JobRole;StockOptionLevel;WorkLifeBalance
554,Female,Young,27,Single,Research & Development,0,49.8,3,True,0.8329,DistanceFromHome;JobSatisfaction;RelationshipSatisfaction
568,Male,Senior,55,Married,Research & Development,1,98.3,3,True,0.7583,BusinessTravel;EnvironmentSatisfaction;JobRole;OverTime
573,Male,Young,26,Single,Sales,1,99.3,3,True,1.0917,BusinessTravel;JobRole;JobSatisfaction;StockOptionLevel;WorkLifeBalance
578,Female,Senior,38,Single,Research & Development,0,54.8,3,True,0.7421,DistanceFromHome;EnvironmentSatisfaction;JobRole
585,Male,Young,23,Married,Research & Development,1,99.6,3,True,1.0488,BusinessTravel;DistanceFromHome;JobRole;OverTime
589,Female,Young,29,Married,Research & Development,1,100.0,3,True,0.7889,OverTime;StockOptionLevel
591,Female,Young,33,Single,Sales,1,99.5,3,True,0.8889,EnvironmentSatisfaction;JobRole;JobSatisfaction
595,Male,Senior,58,Single,Research & Development,1,98.7,3,True,0.9095,DistanceFromHome;JobSatisfaction;OverTime;StockOptionLevel;WorkLifeBalance
598,Male,Young,28,Single,Research & Development,1,98.8,3,True,1.8639,EnvironmentSatisfaction;JobLevel;JobSatisfaction;OverTime;StockOptionLevel;TrainingTimesLastYear
607,Female,Senior,49,Married,Sales,1,98.9,3,True,1.2486,BusinessTravel;JobRole;WorkLifeBalance
608,Male,Senior,55,Single,Sales,1,99.1,3,True,0.3319,JobLevel;JobRole
614,Female,Young,26,Married,Research & Development,1,98.9,3,True,0.5182,DistanceFromHome;JobRole;MonthlyIncome;WorkLifeBalance
636,Female,Senior,35,Divorced,Research & Development,1,25.3,3,True,0.3068,JobInvolvement;MonthlyIncome;OverTime
645,Female,Young,29,Divorced,Sales,1,42.9,3,True,0.6605,DistanceFromHome;JobRole;StockOptionLevel;TrainingTimesLastYear
655,Male,Young,33,Divorced,Human Resources,0,84.4,3,True,0.3405,BusinessTravel;MonthlyIncome
656,Male,Young,32,Single,Research & Development,1,95.7,3,True,0.8861,JobRole;StockOptionLevel;TrainingTimesLastYear
660,Male,Senior,58,Divorced,Research & Development,1,99.9,3,True,0.2823,MonthlyIncome;TrainingTimesLastYear
662,Female,Young,20,Single,Sales,1,99.0,3,True,0.9653,JobRole;StockOptionLevel;WorkLifeBalance
666,Female,Young,22,Married,Research & Development,1,98.5,3,True,0.9333,OverTime;RelationshipSatisfaction
667,Female,Senior,41,Divorced,Research & Development,1,99.3,3,True,0.7083,JobLevel;JobSatisfaction;OverTime
669,Male,Senior,39,Married,Research & Development,1,99.7,3,True,0.664,MonthlyIncome;OverTime;StockOptionLevel;TrainingTimesLastYear
671,Male,Young,34,Divorced,Research & Development,0,52.1,3,True,0.6127,DistanceFromHome;EnvironmentSatisfaction;JobSatisfaction;TrainingTimesLastYear
683,Male,Young,25,Married,Sales,1,100.0,3,True,0.9469,BusinessTravel;JobRole;MonthlyIncome;OverTime
684,Male,Senior,40,Divorced,Sales,0,59.5,3,True,0.3569,JobLevel;JobSatisfaction;RelationshipSatisfaction
688,Male,Young,19,Single,Sales,1,100.0,0,False,,
689,Male,Young,20,Single,Research & Development,1,87.7,3,True,0.6319,JobRole;JobSatisfaction;RelationshipSatisfaction;StockOptionLevel
693,Male,Senior,36,Married,Sales,1,99.0,3,True,0.8444,JobSatisfaction;OverTime;RelationshipSatisfaction
695,Male,Senior,37,Married,Sales,1,99.5,3,True,0.5319,JobRole;WorkLifeBalance
706,Female,Senior,40,Single,Sales,1,99.5,3,True,0.7964,DistanceFromHome;JobLevel;StockOptionLevel
709,Male,Young,31,Single,Research & Development,1,97.4,3,True,0.6024,JobRole;MonthlyIncome;TrainingTimesLastYear
711,Female,Young,29,Single,Research & Development,1,100.0,3,True,0.7985,BusinessTravel;MonthlyIncome;OverTime;StockOptionLevel
720,Female,Young,30,Married,Research & Development,1,99.9,3,True,0.5778,EnvironmentSatisfaction
731,Female,Young,20,Single,Research & Development,1,99.9,3,True,0.705,MonthlyIncome;StockOptionLevel
742,Male,Senior,50,Married,Research & Development,0,76.0,3,True,1.2944,EnvironmentSatisfaction;JobRole;RelationshipSatisfaction
744,Female,Senior,37,Married,Research & Development,1,92.6,3,True,1.206,DistanceFromHome;EnvironmentSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
748,Male,Young,26,Single,Sales,1,99.6,3,True,0.6733,JobInvolvement;MonthlyIncome;StockOptionLevel
752,Female,Senior,36,Single,Research & Development,1,99.2,3,True,1.2653,JobRole;OverTime;StockOptionLevel;TrainingTimesLastYear
761,Male,Senior,36,Divorced,Research & Development,1,98.7,3,True,0.9724,EnvironmentSatisfaction;JobRole;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
762,Male,Young,26,Married,Research & Development,1,99.6,3,True,0.4889,JobRole;OverTime;TrainingTimesLastYear
763,Female,Young,34,Married,Sales,0,89.2,3,True,0.3992,JobLevel;MonthlyIncome;TrainingTimesLastYear;WorkLifeBalance
764,Male,Young,28,Married,Sales,0,81.9,3,True,0.9418,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;MonthlyIncome;StockOptionLevel
776,Female,Young,20,Single,Sales,1,99.8,3,True,0.7137,MonthlyIncome;OverTime;StockOptionLevel;TrainingTimesLastYear
777,Female,Young,21,Single,Research & Development,1,99.9,1,True,3.1223,JobInvolvement;JobRole;JobSatisfaction;MonthlyIncome;OverTime;RelationshipSatisfaction;WorkLifeBalance
791,Male,Senior,35,Single,Sales,1,99.3,3,True,1.5278,BusinessTravel;JobSatisfaction;RelationshipSatisfaction
792,Female,Young,33,Single,Research & Development,1,98.8,3,True,1.0131,DistanceFromHome;JobRole;MonthlyIncome;StockOptionLevel
796,Male,Young,25,Married,Research & Development,1,99.0,3,True,0.9556,EnvironmentSatisfaction;JobSatisfaction;OverTime
797,Male,Young,26,Divorced,Research & Development,1,99.5,3,True,0.5229,JobRole;MonthlyIncome
798,Male,Young,33,Single,Research & Development,1,99.9,3,True,0.6944,EnvironmentSatisfaction;JobRole
800,Male,Young,28,Divorced,Research & Development,1,99.1,3,True,0.6167,EnvironmentSatisfaction;JobRole;MonthlyIncome
813,Male,Senior,39,Divorced,Research & Development,1,98.6,3,True,0.8389,StockOptionLevel
828,Male,Young,18,Single,Research & Development,1,99.0,3,True,1.5761,JobRole;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
829,Female,Young,33,Single,Sales,1,88.8,3,True,0.9802,DistanceFromHome;EnvironmentSatisfaction;OverTime;RelationshipSatisfaction
831,Male,Young,31,Married,Research & Development,1,98.7,3,True,0.8185,BusinessTravel;JobInvolvement;JobRole;MonthlyIncome
836,Female,Young,29,Married,Sales,1,99.1,3,True,1.5466,BusinessTravel;DistanceFromHome;JobInvolvement;JobRole;WorkLifeBalance
838,Male,Senior,42,Single,Sales,1,99.3,3,True,0.9722,BusinessTravel;JobRole;OverTime;StockOptionLevel
842,Female,Young,28,Married,Research & Development,1,99.8,3,True,0.5926,DistanceFromHome;MonthlyIncome;OverTime
849,Female,Senior,43,Single,Sales,1,99.2,3,True,1.2444,EnvironmentSatisfaction;JobRole;StockOptionLevel;WorkLifeBalance
871,Female,Young,24,Married,Research & Development,1,99.5,3,True,0.6153,JobRole;MonthlyIncome
892,Female,Young,19,Single,Research & Development,1,99.9,3,True,1.1444,OverTime;StockOptionLevel;WorkLifeBalance
911,Male,Young,25,Single,Sales,1,100.0,3,True,0.8667,BusinessTravel;OverTime
913,Female,Senior,45,Single,Sales,1,98.9,3,True,1.0,StockOptionLevel;TrainingTimesLastYear
915,Female,Young,21,Single,Research & Development,1,43.9,3,True,0.2969,BusinessTravel;DistanceFromHome;JobRole;MonthlyIncome;TrainingTimesLastYear
932,Female,Young,29,Divorced,Research & Development,1,99.3,3,True,0.788,JobRole;MonthlyIncome;OverTime;RelationshipSatisfaction
939,Male,Young,32,Married,Research & Development,1,98.0,3,True,0.6083,RelationshipSatisfaction;TrainingTimesLastYear
940,Male,Senior,39,Single,Research & Development,1,98.5,3,True,1.1181,JobRole;OverTime;RelationshipSatisfaction;StockOptionLevel
946,Male,Senior,40,Single,Sales,1,71.5,3,True,0.4863,DistanceFromHome;JobLevel;JobRole;JobSatisfaction
947,Male,Senior,52,Single,Sales,1,99.7,3,True,0.7958,JobRole;JobSatisfaction;StockOptionLevel
951,Male,Senior,41,Single,Sales,0,23.1,3,True,0.7403,JobRole;JobSatisfaction;TrainingTimesLastYear;WorkLifeBalance
952,Female,Young,31,Single,Sales,1,99.8,3,True,0.8333,OverTime;StockOptionLevel
966,Female,Senior,58,Married,Research & Development,1,98.9,3,True,1.4,RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
972,Female,Young,18,Single,Research & Development,0,44.8,3,True,0.1314,JobRole;MonthlyIncome
975,Male,Senior,55,Single,Sales,1,99.6,3,True,0.5458,JobRole;StockOptionLevel
980,Female,Young,31,Single,Sales,1,99.2,3,True,0.7681,JobInvolvement;JobRole;StockOptionLevel
990,Male,Young,33,Married,Sales,0,26.3,3,True,0.3389,BusinessTravel;JobLevel
997,Female,Young,27,Single,Research & Development,1,99.7,3,True,0.54,DistanceFromHome;MonthlyIncome;StockOptionLevel
1006,Male,Senior,49,Single,Research & Development,1,99.2,3,True,1.3222,JobSatisfaction;RelationshipSatisfaction;StockOptionLevel
1007,Female,Young,29,Single,Research & Development,1,99.2,3,True,0.8333,JobInvolvement;OverTime;RelationshipSatisfaction;StockOptionLevel
1012,Female,Young,31,Single,Sales,1,100.0,3,True,3.1505,BusinessTravel;EnvironmentSatisfaction;JobInvolvement;JobRole;MonthlyIncome;OverTime;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1016,Female,Young,31,Single,Research & Development,1,99.7,0,False,,
1028,Male,Senior,41,Married,Research & Development,0,43.8,3,True,0.4501,JobRole;MonthlyIncome;OverTime
1031,Male,Senior,46,Divorced,Sales,1,99.2,3,True,0.8222,EnvironmentSatisfaction;JobRole;JobSatisfaction
1032,Female,Senior,39,Single,Research & Development,1,99.8,3,True,0.6556,JobRole;OverTime
1033,Female,Young,31,Single,Research & Development,1,98.9,3,True,0.7304,DistanceFromHome;RelationshipSatisfaction
1036,Male,Young,31,Married,Research & Development,1,99.5,3,True,0.8972,EnvironmentSatisfaction;JobRole;OverTime
1039,Female,Young,34,Married,Human Resources,1,98.8,3,True,0.8332,DistanceFromHome;EnvironmentSatisfaction;JobRole;MonthlyIncome;StockOptionLevel
1056,Male,Young,28,Married,Sales,1,99.3,3,True,1.091,JobRole;MonthlyIncome;WorkLifeBalance
1057,Female,Young,29,Single,Sales,1,99.7,3,True,0.7153,JobRole;StockOptionLevel
1058,Female,Young,34,Single,Sales,1,99.5,3,True,0.7556,JobInvolvement;JobSatisfaction;StockOptionLevel;WorkLifeBalance
1060,Male,Young,24,Single,Research & Development,1,99.9,3,True,1.3972,JobLevel;JobRole;StockOptionLevel
1061,Female,Young,24,Married,Sales,0,20.3,3,True,0.1741,DistanceFromHome;JobInvolvement;MonthlyIncome
1068,Male,Young,28,Single,Research & Development,1,99.6,3,True,0.6359,JobRole;MonthlyIncome;StockOptionLevel
1077,Male,Young,29,Single,Research & Development,1,99.3,3,True,1.086,MonthlyIncome;StockOptionLevel;WorkLifeBalance
1083,Male,Senior,40,Single,Research & Development,1,99.5,3,True,1.9667,BusinessTravel;DistanceFromHome;JobSatisfaction;WorkLifeBalance
1085,Female,Young,31,Single,Research & Development,1,99.2,3,True,1.4444,RelationshipSatisfaction;StockOptionLevel;WorkLifeBalance
1110,Female,Senior,35,Divorced,Research & Development,1,99.6,3,True,0.9444,EnvironmentSatisfaction;OverTime;RelationshipSatisfaction;TrainingTimesLastYear
1112,Male,Senior,38,Married,Research & Development,1,98.7,3,True,0.9147,DistanceFromHome;RelationshipSatisfaction
1118,Female,Young,26,Married,Research & Development,0,25.0,3,True,0.6271,BusinessTravel;JobInvolvement;MonthlyIncome;RelationshipSatisfaction
1136,Male,Young,28,Married,Research & Development,1,99.8,3,True,0.7705,BusinessTravel;JobRole;MonthlyIncome
1144,Male,Young,31,Single,Sales,0,66.3,3,True,0.7528,JobInvolvement;JobRole
1153,Female,Young,18,Single,Sales,1,99.9,3,True,0.8681,JobRole;OverTime;StockOptionLevel
1162,Male,Senior,35,Married,Sales,1,99.3,3,True,0.6385,DistanceFromHome;JobRole;MonthlyIncome
1167,Male,Senior,35,Divorced,Sales,1,99.6,3,True,0.8625,EnvironmentSatisfaction;JobRole
1171,Male,Senior,40,Single,Research & Development,1,99.7,3,True,0.5667,OverTime;RelationshipSatisfaction;TrainingTimesLastYear
1186,Male,Senior,35,Single,Sales,1,50.3,3,True,0.8802,JobRole;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;WorkLifeBalance
1201,Male,Young,23,Single,Research & Development,1,99.4,3,True,0.5536,DistanceFromHome;TrainingTimesLastYear
1205,Male,Young,32,Single,Research & Development,1,99.7,3,True,1.815,JobRole;JobSatisfaction;MonthlyIncome;OverTime;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1213,Male,Young,23,Divorced,Sales,1,78.2,3,True,0.3106,MonthlyIncome;OverTime
1222,Male,Young,24,Married,Human Resources,1,99.4,3,True,2.3238,BusinessTravel;DistanceFromHome;JobSatisfaction;WorkLifeBalance
1223,Male,Senior,47,Married,Sales,1,99.3,3,True,0.8389,BusinessTravel;JobRole;StockOptionLevel
1226,Male,Young,32,Married,Research & Development,0,34.2,3,True,0.4473,EnvironmentSatisfaction;JobRole;MonthlyIncome;TrainingTimesLastYear
1236,Male,Senior,36,Divorced,Sales,1,26.1,3,True,0.7657,DistanceFromHome;JobRole;JobSatisfaction
1237,Male,Young,32,Single,Sales,1,99.3,3,True,0.8208,EnvironmentSatisfaction;JobRole;StockOptionLevel
1246,Female,Young,30,Divorced,Human Resources,1,99.4,3,True,1.8505,BusinessTravel;JobRole;MonthlyIncome;OverTime;TrainingTimesLastYear;WorkLifeBalance
1249,Female,Young,29,Single,Sales,1,99.4,3,True,0.8707,JobInvolvement;JobRole;MonthlyIncome;StockOptionLevel
1255,Female,Young,33,Single,Sales,1,99.9,3,True,1.1736,EnvironmentSatisfaction;JobRole;StockOptionLevel
1257,Male,Young,31,Married,Sales,1,99.2,3,True,1.2958,EnvironmentSatisfaction;JobRole;RelationshipSatisfaction;TrainingTimesLastYear
1262,Male,Senior,43,Married,Research & Development,1,99.7,3,True,0.2442,DistanceFromHome;MonthlyIncome;OverTime
1271,Male,Young,21,Single,Sales,1,98.9,3,True,0.6073,JobRole;MonthlyIncome;StockOptionLevel
1273,Female,Young,22,Married,Research & Development,1,99.5,3,True,1.1778,BusinessTravel;EnvironmentSatisfaction;OverTime
1279,Male,Senior,44,Divorced,Research & Development,1,98.5,3,True,0.2937,JobRole;MonthlyIncome
1291,Male,Senior,37,Single,Research & Development,1,98.7,3,True,0.6885,DistanceFromHome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1297,Female,Young,26,Married,Human Resources,1,26.9,3,True,0.2987,BusinessTravel;JobRole;MonthlyIncome;TrainingTimesLastYear
1298,Female,Senior,46,Married,Research & Development,1,98.8,3,True,1.1302,BusinessTravel;DistanceFromHome;TrainingTimesLastYear;WorkLifeBalance
1311,Female,Young,18,Single,Research & Development,0,23.1,3,True,0.4162,DistanceFromHome;EnvironmentSatisfaction;MonthlyIncome;TrainingTimesLastYear
1312,Male,Young,31,Married,Human Resources,1,99.2,3,True,0.6778,StockOptionLevel;TrainingTimesLastYear
1313,Male,Young,29,Divorced,Human Resources,1,100.0,3,True,0.9375,BusinessTravel;JobRole;OverTime
1317,Female,Young,27,Single,Research & Development,0,58.3,3,True,0.9913,DistanceFromHome;JobLevel;JobRole;StockOptionLevel
1319,Male,Young,32,Single,Sales,0,68.6,3,True,0.85,DistanceFromHome;JobRole;OverTime;StockOptionLevel
1326,Male,Young,32,Single,Sales,1,99.9,3,True,1.1147,DistanceFromHome;StockOptionLevel
1332,Male,Young,29,Single,Research & Development,1,99.9,3,True,0.4429,DistanceFromHome;JobLevel;MonthlyIncome;StockOptionLevel
1333,Female,Senior,46,Married,Sales,1,98.0,3,True,0.8556,BusinessTravel;JobRole;TrainingTimesLastYear
1338,Male,Young,30,Single,Sales,1,99.6,0,False,,
1339,Male,Young,22,Single,Research & Development,1,99.8,3,True,0.5147,EnvironmentSatisfaction;MonthlyIncome;OverTime
1353,Male,Young,34,Married,Research & Development,1,99.4,3,True,0.462,MonthlyIncome;OverTime;TrainingTimesLastYear
1354,Male,Senior,56,Single,Research & Development,1,99.2,3,True,0.7228,EnvironmentSatisfaction;MonthlyIncome
1365,Male,Young,29,Single,Sales,1,99.7,1,True,1.2792,EnvironmentSatisfaction;JobRole;JobSatisfaction
1369,Female,Young,28,Single,Sales,1,99.5,3,True,0.8877,JobRole;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
1375,Female,Young,32,Single,Research & Development,1,99.8,3,True,0.9243,MonthlyIncome;OverTime;RelationshipSatisfaction;WorkLifeBalance
1379,Female,Young,27,Married,Human Resources,1,99.3,3,True,0.9208,JobRole;StockOptionLevel
1390,Male,Young,28,Divorced,Research & Development,1,99.4,3,True,1.3414,JobLevel;MonthlyIncome;RelationshipSatisfaction;TrainingTimesLastYear;WorkLifeBalance
1391,Male,Senior,38,Single,Sales,0,78.6,3,True,0.6856,JobLevel;JobRole;MonthlyIncome;StockOptionLevel
1395,Male,Young,31,Married,Sales,1,99.1,3,True,1.05,OverTime;TrainingTimesLastYear
1396,Male,Senior,53,Single,Sales,1,99.8,3,True,1.373,DistanceFromHome;OverTime;StockOptionLevel
1402,Female,Young,31,Divorced,Research & Development,0,95.1,3,True,0.625,EnvironmentSatisfaction;JobLevel;JobRole
